2025-06-09 17:22:28,141 - INFO - [4H] XRP-USDT-SWAP 2025-05-07 12:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 17:26:08,724 - INFO - [4H] XRP-USDT-SWAP 2025-06-04 04:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:26:09,844 - INFO - [4H] XRP-USDT-SWAP 2025-06-04 08:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:26:11,186 - INFO - [4H] XRP-USDT-SWAP 2025-06-04 12:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:26:13,743 - INFO - [4H] XRP-USDT-SWAP 2025-06-04 16:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:26:14,977 - INFO - [4H] XRP-USDT-SWAP 2025-06-04 20:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:26:16,489 - INFO - [4H] XRP-USDT-SWAP 2025-06-05 00:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:26:17,728 - INFO - [4H] XRP-USDT-SWAP 2025-06-05 04:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:26:18,821 - INFO - [4H] XRP-USDT-SWAP 2025-06-05 08:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:26:20,105 - INFO - [4H] XRP-USDT-SWAP 2025-06-05 12:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:26:21,424 - INFO - [4H] XRP-USDT-SWAP 2025-06-05 16:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:26:23,358 - INFO - [4H] XRP-USDT-SWAP 2025-06-05 20:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:26:24,809 - INFO - [4H] XRP-USDT-SWAP 2025-06-06 00:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:29:09,968 - INFO - [4H] XRP-USDT-SWAP 2025-06-06 04:00 整 趋势=downtrend, OB={'top': 2.2901, 'bottom': 2.273}
2025-06-09 17:31:45,135 - INFO - [4H] XRP-USDT-SWAP 2025-06-06 08:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 17:34:20,329 - INFO - [4H] XRP-USDT-SWAP 2025-06-06 12:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 17:36:55,514 - INFO - [4H] XRP-USDT-SWAP 2025-06-06 16:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 17:39:30,676 - INFO - [4H] XRP-USDT-SWAP 2025-06-06 20:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 17:42:05,840 - INFO - [4H] XRP-USDT-SWAP 2025-06-07 00:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 17:44:40,993 - INFO - [4H] XRP-USDT-SWAP 2025-06-07 04:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 17:47:16,174 - INFO - [4H] XRP-USDT-SWAP 2025-06-07 08:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 17:49:51,328 - INFO - [4H] XRP-USDT-SWAP 2025-06-07 12:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 17:52:26,491 - INFO - [4H] XRP-USDT-SWAP 2025-06-07 16:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 17:55:01,661 - INFO - [4H] XRP-USDT-SWAP 2025-06-07 20:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 17:57:36,829 - INFO - [4H] XRP-USDT-SWAP 2025-06-08 00:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 18:00:12,017 - INFO - [4H] XRP-USDT-SWAP 2025-06-08 04:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 18:02:47,185 - INFO - [4H] XRP-USDT-SWAP 2025-06-08 08:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 18:05:22,374 - INFO - [4H] XRP-USDT-SWAP 2025-06-08 12:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 18:07:57,521 - INFO - [4H] XRP-USDT-SWAP 2025-06-08 16:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 18:10:32,682 - INFO - [4H] XRP-USDT-SWAP 2025-06-08 20:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 18:13:07,825 - INFO - [4H] XRP-USDT-SWAP 2025-06-09 00:00 整 趋势=downtrend, OB={'top': 2.2799, 'bottom': 2.2619}
2025-06-09 18:15:42,990 - INFO - [4H] XRP-USDT-SWAP 2025-06-09 04:00 整 趋势=uptrend, OB={'top': 2.1757, 'bottom': 2.174}
2025-06-09 18:18:18,142 - INFO - [4H] XRP-USDT-SWAP 2025-06-09 08:00 整 趋势=uptrend, OB={'top': 2.1757, 'bottom': 2.174}
2025-06-09 18:20:53,307 - INFO - [4H] XRP-USDT-SWAP 2025-06-09 12:00 整 趋势=uptrend, OB={'top': 2.1757, 'bottom': 2.174}
2025-06-09 18:23:28,481 - INFO - [4H] XRP-USDT-SWAP 2025-06-09 16:00 整 趋势=uptrend, OB={'top': 2.1757, 'bottom': 2.174}
2025-06-09 19:05:09,394 - INFO - [4H] XRP-USDT-SWAP 2025-05-07 12:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:10,576 - INFO - [4H] XRP-USDT-SWAP 2025-05-07 16:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:11,890 - INFO - [4H] XRP-USDT-SWAP 2025-05-07 20:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:13,663 - INFO - [4H] XRP-USDT-SWAP 2025-05-08 00:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:14,892 - INFO - [4H] XRP-USDT-SWAP 2025-05-08 04:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:16,221 - INFO - [4H] XRP-USDT-SWAP 2025-05-08 08:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:17,308 - INFO - [4H] XRP-USDT-SWAP 2025-05-08 12:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:18,845 - INFO - [4H] XRP-USDT-SWAP 2025-05-08 16:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:20,104 - INFO - [4H] XRP-USDT-SWAP 2025-05-08 20:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:21,213 - INFO - [4H] XRP-USDT-SWAP 2025-05-09 00:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:23,584 - INFO - [4H] XRP-USDT-SWAP 2025-05-09 04:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:24,873 - INFO - [4H] XRP-USDT-SWAP 2025-05-09 08:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:26,112 - INFO - [4H] XRP-USDT-SWAP 2025-05-09 12:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:27,444 - INFO - [4H] XRP-USDT-SWAP 2025-05-09 16:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 19:05:28,518 - INFO - [4H] XRP-USDT-SWAP 2025-05-09 20:00 整 趋势=uptrend, OB={'top': 2.1256, 'bottom': 2.1111}
2025-06-09 19:05:30,209 - INFO - [4H] XRP-USDT-SWAP 2025-05-10 00:00 整 趋势=uptrend, OB={'top': 2.1256, 'bottom': 2.1111}
2025-06-09 19:05:32,402 - INFO - [4H] XRP-USDT-SWAP 2025-05-10 04:00 整 趋势=uptrend, OB={'top': 2.1256, 'bottom': 2.1111}
2025-06-09 19:05:34,453 - INFO - [4H] XRP-USDT-SWAP 2025-05-10 08:00 整 趋势=uptrend, OB={'top': 2.1256, 'bottom': 2.1111}
2025-06-09 19:05:35,742 - INFO - [4H] XRP-USDT-SWAP 2025-05-10 12:00 整 趋势=uptrend, OB={'top': 2.1256, 'bottom': 2.1111}
2025-06-09 19:05:36,916 - INFO - [4H] XRP-USDT-SWAP 2025-05-10 16:00 整 趋势=uptrend, OB={'top': 2.1256, 'bottom': 2.1111}
2025-06-09 19:05:38,083 - INFO - [4H] XRP-USDT-SWAP 2025-05-10 20:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:39,266 - INFO - [4H] XRP-USDT-SWAP 2025-05-11 00:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:40,347 - INFO - [4H] XRP-USDT-SWAP 2025-05-11 04:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:41,385 - INFO - [4H] XRP-USDT-SWAP 2025-05-11 08:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:43,434 - INFO - [4H] XRP-USDT-SWAP 2025-05-11 12:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:44,516 - INFO - [4H] XRP-USDT-SWAP 2025-05-11 16:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:45,520 - INFO - [4H] XRP-USDT-SWAP 2025-05-11 20:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:47,023 - INFO - [4H] XRP-USDT-SWAP 2025-05-12 00:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:48,383 - INFO - [4H] XRP-USDT-SWAP 2025-05-12 04:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:51,225 - INFO - [4H] XRP-USDT-SWAP 2025-05-12 08:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:55,197 - INFO - [4H] XRP-USDT-SWAP 2025-05-12 12:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:56,430 - INFO - [4H] XRP-USDT-SWAP 2025-05-12 16:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:57,778 - INFO - [4H] XRP-USDT-SWAP 2025-05-12 20:00 整 趋势=uptrend, OB={'top': 2.3948, 'bottom': 2.3491}
2025-06-09 19:05:58,910 - INFO - [4H] XRP-USDT-SWAP 2025-05-13 00:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:00,200 - INFO - [4H] XRP-USDT-SWAP 2025-05-13 04:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:02,441 - INFO - [4H] XRP-USDT-SWAP 2025-05-13 08:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:03,661 - INFO - [4H] XRP-USDT-SWAP 2025-05-13 12:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:04,875 - INFO - [4H] XRP-USDT-SWAP 2025-05-13 16:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:06,044 - INFO - [4H] XRP-USDT-SWAP 2025-05-13 20:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:07,182 - INFO - [4H] XRP-USDT-SWAP 2025-05-14 00:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:08,557 - INFO - [4H] XRP-USDT-SWAP 2025-05-14 04:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:09,828 - INFO - [4H] XRP-USDT-SWAP 2025-05-14 08:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:11,739 - INFO - [4H] XRP-USDT-SWAP 2025-05-14 12:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:12,850 - INFO - [4H] XRP-USDT-SWAP 2025-05-14 16:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:14,338 - INFO - [4H] XRP-USDT-SWAP 2025-05-14 20:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:15,890 - INFO - [4H] XRP-USDT-SWAP 2025-05-15 00:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:17,054 - INFO - [4H] XRP-USDT-SWAP 2025-05-15 04:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:18,416 - INFO - [4H] XRP-USDT-SWAP 2025-05-15 08:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:19,796 - INFO - [4H] XRP-USDT-SWAP 2025-05-15 12:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:21,186 - INFO - [4H] XRP-USDT-SWAP 2025-05-15 16:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:23,090 - INFO - [4H] XRP-USDT-SWAP 2025-05-15 20:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:24,181 - INFO - [4H] XRP-USDT-SWAP 2025-05-16 00:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:25,390 - INFO - [4H] XRP-USDT-SWAP 2025-05-16 04:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:26,591 - INFO - [4H] XRP-USDT-SWAP 2025-05-16 08:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:27,730 - INFO - [4H] XRP-USDT-SWAP 2025-05-16 12:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:29,418 - INFO - [4H] XRP-USDT-SWAP 2025-05-16 16:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:30,618 - INFO - [4H] XRP-USDT-SWAP 2025-05-16 20:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:32,736 - INFO - [4H] XRP-USDT-SWAP 2025-05-17 00:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:33,908 - INFO - [4H] XRP-USDT-SWAP 2025-05-17 04:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:39,895 - INFO - [4H] XRP-USDT-SWAP 2025-05-17 08:00 整 趋势=uptrend, OB={'top': 2.3853, 'bottom': 2.3461}
2025-06-09 19:06:41,173 - INFO - [4H] XRP-USDT-SWAP 2025-05-17 12:00 整 趋势=downtrend, OB={'top': 2.424, 'bottom': 2.4062}
2025-06-09 19:06:43,107 - INFO - [4H] XRP-USDT-SWAP 2025-05-17 16:00 整 趋势=downtrend, OB={'top': 2.424, 'bottom': 2.4062}
2025-06-09 19:06:44,951 - INFO - [4H] XRP-USDT-SWAP 2025-05-17 20:00 整 趋势=downtrend, OB={'top': 2.424, 'bottom': 2.4062}
2025-06-09 19:06:46,294 - INFO - [4H] XRP-USDT-SWAP 2025-05-18 00:00 整 趋势=downtrend, OB={'top': 2.424, 'bottom': 2.4062}
2025-06-09 19:06:48,158 - INFO - [4H] XRP-USDT-SWAP 2025-05-18 04:00 整 趋势=downtrend, OB={'top': 2.3791, 'bottom': 2.3687}
2025-06-09 19:06:49,391 - INFO - [4H] XRP-USDT-SWAP 2025-05-18 08:00 整 趋势=downtrend, OB={'top': 2.3791, 'bottom': 2.3687}
2025-06-09 19:06:50,496 - INFO - [4H] XRP-USDT-SWAP 2025-05-18 12:00 整 趋势=downtrend, OB={'top': 2.3791, 'bottom': 2.3687}
2025-06-09 19:06:51,750 - INFO - [4H] XRP-USDT-SWAP 2025-05-18 16:00 整 趋势=downtrend, OB={'top': 2.3791, 'bottom': 2.3687}
2025-06-09 19:06:55,160 - INFO - [4H] XRP-USDT-SWAP 2025-05-18 20:00 整 趋势=downtrend, OB={'top': 2.3791, 'bottom': 2.3687}
2025-06-09 19:06:56,564 - INFO - [4H] XRP-USDT-SWAP 2025-05-19 00:00 整 趋势=downtrend, OB={'top': 2.3791, 'bottom': 2.3687}
2025-06-09 19:06:57,781 - INFO - [4H] XRP-USDT-SWAP 2025-05-19 04:00 整 趋势=uptrend, OB={'top': 2.3519, 'bottom': 2.3321}
2025-06-09 19:06:59,033 - INFO - [4H] XRP-USDT-SWAP 2025-05-19 08:00 整 趋势=uptrend, OB={'top': 2.3519, 'bottom': 2.3321}
2025-06-09 19:07:00,093 - INFO - [4H] XRP-USDT-SWAP 2025-05-19 12:00 整 趋势=uptrend, OB={'top': 2.3519, 'bottom': 2.3321}
2025-06-09 19:07:02,778 - INFO - [4H] XRP-USDT-SWAP 2025-05-19 16:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:03,846 - INFO - [4H] XRP-USDT-SWAP 2025-05-19 20:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:05,020 - INFO - [4H] XRP-USDT-SWAP 2025-05-20 00:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:07,323 - INFO - [4H] XRP-USDT-SWAP 2025-05-20 04:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:08,519 - INFO - [4H] XRP-USDT-SWAP 2025-05-20 08:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:10,250 - INFO - [4H] XRP-USDT-SWAP 2025-05-20 12:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:11,466 - INFO - [4H] XRP-USDT-SWAP 2025-05-20 16:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:12,977 - INFO - [4H] XRP-USDT-SWAP 2025-05-20 20:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:14,188 - INFO - [4H] XRP-USDT-SWAP 2025-05-21 00:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:15,581 - INFO - [4H] XRP-USDT-SWAP 2025-05-21 04:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:17,596 - INFO - [4H] XRP-USDT-SWAP 2025-05-21 08:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:18,771 - INFO - [4H] XRP-USDT-SWAP 2025-05-21 12:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:20,078 - INFO - [4H] XRP-USDT-SWAP 2025-05-21 16:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:21,100 - INFO - [4H] XRP-USDT-SWAP 2025-05-21 20:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:22,750 - INFO - [4H] XRP-USDT-SWAP 2025-05-22 00:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:23,897 - INFO - [4H] XRP-USDT-SWAP 2025-05-22 04:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:25,144 - INFO - [4H] XRP-USDT-SWAP 2025-05-22 08:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:26,453 - INFO - [4H] XRP-USDT-SWAP 2025-05-22 12:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:28,387 - INFO - [4H] XRP-USDT-SWAP 2025-05-22 16:00 整 趋势=downtrend, OB={'top': 2.4268, 'bottom': 2.3677}
2025-06-09 19:07:29,625 - INFO - [4H] XRP-USDT-SWAP 2025-05-22 20:00 整 趋势=uptrend, OB={'top': 2.4166, 'bottom': 2.4041}
2025-06-09 19:07:30,706 - INFO - [4H] XRP-USDT-SWAP 2025-05-23 00:00 整 趋势=uptrend, OB={'top': 2.4166, 'bottom': 2.4041}
2025-06-09 19:07:32,061 - INFO - [4H] XRP-USDT-SWAP 2025-05-23 04:00 整 趋势=uptrend, OB={'top': 2.4166, 'bottom': 2.4041}
2025-06-09 19:07:33,277 - INFO - [4H] XRP-USDT-SWAP 2025-05-23 08:00 整 趋势=uptrend, OB={'top': 2.4166, 'bottom': 2.4041}
2025-06-09 19:07:34,429 - INFO - [4H] XRP-USDT-SWAP 2025-05-23 12:00 整 趋势=uptrend, OB={'top': 2.4317, 'bottom': 2.4212}
2025-06-09 19:07:37,223 - INFO - [4H] XRP-USDT-SWAP 2025-05-23 16:00 整 趋势=uptrend, OB={'top': 2.4317, 'bottom': 2.4212}
2025-06-09 19:07:41,703 - INFO - [4H] XRP-USDT-SWAP 2025-05-23 20:00 整 趋势=uptrend, OB={'top': 2.4317, 'bottom': 2.4212}
2025-06-09 19:07:44,547 - INFO - [4H] XRP-USDT-SWAP 2025-05-24 00:00 整 趋势=downtrend, OB={'top': 2.473, 'bottom': 2.4299}
2025-06-09 19:07:45,673 - INFO - [4H] XRP-USDT-SWAP 2025-05-24 04:00 整 趋势=downtrend, OB={'top': 2.473, 'bottom': 2.4299}
2025-06-09 19:07:46,827 - INFO - [4H] XRP-USDT-SWAP 2025-05-24 08:00 整 趋势=downtrend, OB={'top': 2.473, 'bottom': 2.4299}
2025-06-09 19:07:48,050 - INFO - [4H] XRP-USDT-SWAP 2025-05-24 12:00 整 趋势=downtrend, OB={'top': 2.473, 'bottom': 2.4299}
2025-06-09 19:07:49,308 - INFO - [4H] XRP-USDT-SWAP 2025-05-24 16:00 整 趋势=downtrend, OB={'top': 2.473, 'bottom': 2.4299}
2025-06-09 19:07:51,073 - INFO - [4H] XRP-USDT-SWAP 2025-05-24 20:00 整 趋势=downtrend, OB={'top': 2.473, 'bottom': 2.4299}
2025-06-09 19:07:52,534 - INFO - [4H] XRP-USDT-SWAP 2025-05-25 00:00 整 趋势=downtrend, OB={'top': 2.473, 'bottom': 2.4299}
2025-06-09 19:07:53,990 - INFO - [4H] XRP-USDT-SWAP 2025-05-25 04:00 整 趋势=downtrend, OB={'top': 2.473, 'bottom': 2.4299}
2025-06-09 19:07:55,300 - INFO - [4H] XRP-USDT-SWAP 2025-05-25 08:00 整 趋势=downtrend, OB={'top': 2.473, 'bottom': 2.4299}
2025-06-09 19:07:56,649 - INFO - [4H] XRP-USDT-SWAP 2025-05-25 12:00 整 趋势=downtrend, OB={'top': 2.473, 'bottom': 2.4299}
2025-06-09 19:07:58,927 - INFO - [4H] XRP-USDT-SWAP 2025-05-25 16:00 整 趋势=downtrend, OB={'top': 2.473, 'bottom': 2.4299}
2025-06-09 19:08:00,214 - INFO - [4H] XRP-USDT-SWAP 2025-05-25 20:00 整 趋势=downtrend, OB={'top': 2.473, 'bottom': 2.4299}
2025-06-09 19:08:01,467 - INFO - [4H] XRP-USDT-SWAP 2025-05-26 00:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:03,185 - INFO - [4H] XRP-USDT-SWAP 2025-05-26 04:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:04,527 - INFO - [4H] XRP-USDT-SWAP 2025-05-26 08:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:05,949 - INFO - [4H] XRP-USDT-SWAP 2025-05-26 12:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:07,690 - INFO - [4H] XRP-USDT-SWAP 2025-05-26 16:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:09,006 - INFO - [4H] XRP-USDT-SWAP 2025-05-26 20:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:10,268 - INFO - [4H] XRP-USDT-SWAP 2025-05-27 00:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:11,489 - INFO - [4H] XRP-USDT-SWAP 2025-05-27 04:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:12,815 - INFO - [4H] XRP-USDT-SWAP 2025-05-27 08:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:14,038 - INFO - [4H] XRP-USDT-SWAP 2025-05-27 12:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:15,300 - INFO - [4H] XRP-USDT-SWAP 2025-05-27 16:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:16,748 - INFO - [4H] XRP-USDT-SWAP 2025-05-27 20:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:19,478 - INFO - [4H] XRP-USDT-SWAP 2025-05-28 00:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:21,137 - INFO - [4H] XRP-USDT-SWAP 2025-05-28 04:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:23,816 - INFO - [4H] XRP-USDT-SWAP 2025-05-28 08:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:24,920 - INFO - [4H] XRP-USDT-SWAP 2025-05-28 12:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:26,079 - INFO - [4H] XRP-USDT-SWAP 2025-05-28 16:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:27,201 - INFO - [4H] XRP-USDT-SWAP 2025-05-28 20:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:28,310 - INFO - [4H] XRP-USDT-SWAP 2025-05-29 00:00 整 趋势=downtrend, OB={'top': 2.3509, 'bottom': 2.3349}
2025-06-09 19:08:30,115 - INFO - [4H] XRP-USDT-SWAP 2025-05-29 04:00 整 趋势=downtrend, OB={'top': 2.3481, 'bottom': 2.3415}
2025-06-09 19:08:31,773 - INFO - [4H] XRP-USDT-SWAP 2025-05-29 08:00 整 趋势=downtrend, OB={'top': 2.3481, 'bottom': 2.3415}
